6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7703289205752621,0.9266387995949269,0.7006743492083017,0.9495376590227602,0.7098056910560001,0.9775837696907258,0.8244313246294669,0.9249560138169243,0.7463864850800795,0.9383764902363713,0.9053229335676224,0.9579659284166968,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7946433514818041,0.9207709736666202,0.7085023405615439,0.8745569684574673,0.7011469495761363,0.9776322916362669,0.8506091914912602,0.9223881425531233,0.7491749387588815,0.9225011823995403,0.9041934726174069,0.9710373430264861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.780734891791551,0.9259225075774017,0.7369565275412583,0.9629667043768099,0.7488604689134223,0.9800270492479652,0.8395445920842913,0.929334812471305,0.7474718485027994,0.9521401266785291,0.9507234644941419,0.9631794375011938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7813853412235856,0.9261275725369917,0.7367826080369866,0.9624131229873709,0.7490920366925551,0.9795816525277433,0.82784629643928,0.9294414888399013,0.7648408889586275,0.9359219105187895,0.9508208742798038,0.9322593368159995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7946433514818041,0.9207709736666202,0.7090132743692868,0.8745633049349213,0.7011469495761363,0.9763264340819916,0.8516433779768365,0.9223881425531233,0.7631801995462753,0.9272091268364415,0.8966140732514362,0.972165114681351,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7679596466627272,0.9303126832900305,0.7352952026048092,0.9482988710820682,0.737639902278512,0.9588038792912473,0.7849341722296856,0.9413911794707679,0.762221766451131,0.9349497291276332,0.954965773976313,0.9728692760651017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.780734891791551,0.9259073759298132,0.736957971938992,0.9623061104239209,0.7489724387446031,0.9800270492479652,0.8395445920842913,0.9303656802823711,0.7477231388574501,0.9553695092940737,0.9555199455648672,0.9635848383853655,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.770095041400126,0.9227205342404983,0.6983182288047269,0.9517697666427651,0.7050708161182019,0.9784127781292439,0.8134307610200361,0.9246370198398369,0.7482231035713198,0.9242242183066043,0.9115902987316267,0.9177149324444731,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7699384294986311,0.9098627425898799,0.6937515369739128,0.9117646454129713,0.6978000085009264,0.9532533725406421,0.8239053554458293,0.9239015507343629,0.7427305384246019,0.9269819203188138,0.9073307291524023,0.9716635293881408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7507969094221401,0.9257988021113064,0.7353142974235966,0.9438909409612112,0.7380162091439214,0.9472147729435024,0.7650776786096848,0.9291469904142579,0.7460391672244681,0.9316006687217487,0.9295124245877281,0.9816600207740744,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.780734891791551,0.9261407527869243,0.7369549217765573,0.9625595193692285,0.7495563427509314,0.9800270492479652,0.8356976951163598,0.9293207113246628,0.747512551230533,0.9526828046827874,0.9488753547685388,0.9570158695307526,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7679724721609719,0.9304730851021706,0.7352845568593926,0.9480158430163003,0.7380009413593445,0.959103108872776,0.7837199359508058,0.9406658976002773,0.7580094255909214,0.943180893199755,0.9533874487127347,0.9701517415211165,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7492964951964572,0.9300043347605835,0.7367466007209548,0.9158051012009034,0.7373434729332055,0.9147363033796335,0.7577872065059118,0.9182576280822892,0.7475166848724125,0.9223715628604569,0.8973391594739909,0.8897871591736011,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
