5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24043393416651648,0.10881713654891624,0.24058234492719963,0.10358565620181961,0.23969557951875345,0.10353904108450869,0.2296797883471692,0.22322021695183683,0.2401772966653496,0.10852584888552991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24341539345042865,0.1757452321160449,0.24065433881977924,0.11711597814558085,0.42294502603669876,0.06354072009833343,0.03691372463183613,0.47104832414316034,0.24144659844062313,0.11160864199159842,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2398336927903743,0.13099838217893525,0.24039596140124345,0.11685009774285171,0.2771225780353717,0.09736362655830584,1.780653261768128e-05,0.5246796937564236,0.1840240736911548,0.1230805803127378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2398336927903743,0.13099838217893525,0.24051538557507524,0.11677272282672918,0.2771225780353717,0.097363724037337,1.780653261768128e-05,0.5246309474884077,0.2402409246574191,0.1230805803127378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2405568123642101,0.11612106379145515,0.24102207657793828,0.11024256474185916,0.24106578235216083,0.10947183809194172,0.2417576387714316,0.24157992131284303,0.24083712081952002,0.11089197589077104,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24068966254376487,0.11226076119335374,0.2409777178773193,0.1101465297596729,0.2411594643162032,0.10990680711931408,0.2989370294497789,0.26960866083786905,0.23906941576379387,0.11160498109447248,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24069619774214437,0.111040256211758,0.2409928194700201,0.10995818793702575,0.24117978907160567,0.10990680711931408,0.2480654951990609,0.2532550406592542,0.24146644842936238,0.11139812540277122,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24062056172965254,0.11461952897713823,0.2410047146418531,0.11049544891611167,0.24005199625783752,0.10974772444154829,0.2417576387714316,0.2490386696501551,0.2412271228285953,0.11096227877666749,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24060658963651776,0.11603694354259052,0.24068020747497323,0.11048334414302627,0.24100615243066947,0.10933750089179531,0.2417576387714316,0.27183323337772286,0.24152589498493915,0.11093005322762957,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24069619774214437,0.11217198945877206,0.24096043489603738,0.10995818793702575,0.24117978907160567,0.10977608309074702,0.3014225963306185,0.2545814500341954,0.24146644842936238,0.11139812540277122,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24069619774214437,0.11223670619308522,0.2409928194700201,0.10995818793702575,0.24117978907160567,0.10990680711931408,0.3001691470541033,0.2532550406592542,0.24146644842936238,0.11139812540277122,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24341539345042865,0.1757452321160449,0.24065433881977924,0.11711597814558085,0.42294502603669876,0.06258240280641675,0.03691372463183613,0.4727191918342979,0.24199826069555394,0.11753177295725376,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2404336606816699,0.10849218916966136,0.24058091561305436,0.10358565620181961,0.23986760589823114,0.10353904108450869,0.22965076420572864,0.23412582173814395,0.23994363915804076,0.10854770217217101,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24069599382408718,0.11142906279088796,0.24102762963284818,0.11013952575587328,0.24117905432454328,0.10971687122037686,0.2478243847548041,0.30710832615162165,0.24163939337171805,0.1106455267474488,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24069619774214437,0.11142351238466361,0.2409928194700201,0.10995818793702575,0.2411789281845882,0.10990684059432138,0.2126370620692325,0.2532550406592542,0.24149793810470221,0.1113726122011568,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24039615630977726,0.1643601254062855,0.2421832107987818,0.11731446994671854,0.3519321151687618,0.0973769310847926,0.029422577835638185,0.5516332423054912,0.2380159831205896,0.16026844162900547,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24069293656534133,0.11223270305182721,0.24100372962301125,0.10993748079016066,0.24118089445676164,0.10951871677093956,0.3010791916786726,0.2512305202347025,0.23988253056441997,0.11105456531286514,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2406873270540985,0.11142906279088796,0.2403911189982272,0.11020680919861958,0.2411440274869613,0.10998203515405607,0.2417311591499667,0.3009759831645768,0.2402827832461475,0.10933151305081408,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24125671431839693,0.13043783405513867,0.24039596140124345,0.11685009774285171,0.2771225780353717,0.10328384209629587,1.780653261768128e-05,0.5270024843640116,0.24384192119073705,0.1230805803127378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24071571525648694,0.11149274656977129,0.2410146769119205,0.11020431919807568,0.24112872254506754,0.1099725542661254,0.23601987898504426,0.2490386696501551,0.24131152164242145,0.11089137954752215,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2406962755122568,0.11168429440659225,0.24100379784939188,0.1099581788357821,0.24122736149432022,0.10990680711931408,0.2417576387714316,0.2543096469714104,0.24146644842936238,0.11139812540277122,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
